Index;scenario;dwt_30;dwt_50;dwt_70;dwt_90;dwt_110;dwt_130;stripWidth;vol;peat;location;crit35a
161;ylitornio_other_P1_vol_0;-0.172996362;-0.247694852;-0.324728379;-0.382642496;-0.408864268;-0.423719087;40;0;other_P1;Ylitornio;-0.787272749
162;hyrynsalmi_other_P1_vol_0;-0.174088197;-0.248044267;-0.340459543;-0.403506834;-0.430399789;-0.44745844;40;0;other_P1;Hyrynsalmi;-0.730264447
163;siikajoki_other_P1_vol_0;-0.187676328;-0.268996426;-0.377012422;-0.460869793;-0.499759194;-0.518713534;40;0;other_P1;Siikajoki;-0.649984404
164;ilomantsi_other_P1_vol_0;-0.165250876;-0.247255405;-0.321292328;-0.37539125;-0.396565279;-0.408268156;40;0;other_P1;Ilomantsi;-0.806130292
165;viitasaari_other_P1_vol_0;-0.161957535;-0.228411201;-0.298453483;-0.377608603;-0.401787334;-0.413392141;40;0;other_P1;Viitasaari;-0.830241776
166;laihia_other_P1_vol_0;-0.175379827;-0.253636233;-0.339589258;-0.438335005;-0.490246007;-0.516770823;40;0;other_P1;Laihia;-0.721085955
167;kankaanpaa_other_P1_vol_0;-0.162107801;-0.234317473;-0.29862481;-0.365404405;-0.403852657;-0.431188852;40;0;other_P1;Kankaanpaa;-0.853864934
168;juva_other_P1_vol_0;-0.170993118;-0.248450019;-0.345020959;-0.420819153;-0.456005351;-0.473945635;40;0;other_P1;Juva;-0.713137624
169;lohja_other_P1_vol_0;-0.178616985;-0.263257761;-0.362598546;-0.44117255;-0.476492559;-0.494531034;40;0;other_P1;Lohja;-0.674635703
170;rovaniemi_other_P2_vol_0;-0.159226566;-0.198615468;-0.230310017;-0.25320317;-0.279873472;-0.29791233;40;0;other_P2;Rovaniemi;-1.3
171;ylitornio_other_P2_vol_0;-0.151023102;-0.188607222;-0.219304019;-0.25714083;-0.285975518;-0.297783159;40;0;other_P2;Ylitornio;-1.3
172;hyrynsalmi_other_P2_vol_0;-0.160951308;-0.197089154;-0.227689097;-0.261175986;-0.286243539;-0.296073413;40;0;other_P2;Hyrynsalmi;-1.3
173;siikajoki_other_P2_vol_0;-0.169258773;-0.206996493;-0.241026129;-0.280741722;-0.313625421;-0.334829307;40;0;other_P2;Siikajoki;-1.3
174;ilomantsi_other_P2_vol_0;-0.147562149;-0.181836463;-0.228487329;-0.258948016;-0.28012792;-0.289177756;40;0;other_P2;Ilomantsi;-1.3
175;viitasaari_other_P2_vol_0;-0.145793522;-0.177652897;-0.207371516;-0.233213335;-0.254968662;-0.263023665;40;0;other_P2;Viitasaari;-1.3
176;laihia_other_P2_vol_0;-0.158733568;-0.194522438;-0.228343838;-0.264486386;-0.290178254;-0.312252127;40;0;other_P2;Laihia;-1.3
177;kankaanpaa_other_P2_vol_0;-0.148502912;-0.181535226;-0.208965792;-0.235932865;-0.255923645;-0.261048606;40;0;other_P2;Kankaanpaa;-1.3
178;juva_other_P2_vol_0;-0.151175471;-0.187357574;-0.21615035;-0.241630188;-0.271271524;-0.277161596;40;0;other_P2;Juva;-1.3
179;lohja_other_P2_vol_0;-0.16454406;-0.203672139;-0.243637435;-0.278458265;-0.30141226;-0.313546854;40;0;other_P2;Lohja;-1.3
180;rovaniemi_sphagnum_P1_vol_0;-0.123008776;-0.158944242;-0.195278477;-0.229316787;-0.24781689;-0.25754786;40;0;sphagnum_P1;Rovaniemi;-1.3
181;ylitornio_sphagnum_P1_vol_0;-0.115763787;-0.145875574;-0.179553228;-0.207949245;-0.239423837;-0.248829159;40;0;sphagnum_P1;Ylitornio;-1.3
182;hyrynsalmi_sphagnum_P1_vol_0;-0.119587881;-0.154889878;-0.198263967;-0.234799894;-0.257317811;-0.266349242;40;0;sphagnum_P1;Hyrynsalmi;-1.3
183;siikajoki_sphagnum_P1_vol_0;-0.12662831;-0.171930048;-0.218172498;-0.252941777;-0.281046736;-0.304018738;40;0;sphagnum_P1;Siikajoki;-1.3
184;ilomantsi_sphagnum_P1_vol_0;-0.104365828;-0.139269992;-0.178403558;-0.219530781;-0.240620034;-0.248979119;40;0;sphagnum_P1;Ilomantsi;-1.3
185;viitasaari_sphagnum_P1_vol_0;-0.105893946;-0.140552018;-0.175719134;-0.199495147;-0.2191699;-0.226416556;40;0;sphagnum_P1;Viitasaari;-1.3
186;laihia_sphagnum_P1_vol_0;-0.117686562;-0.159729591;-0.197342689;-0.229907694;-0.275205019;-0.289554067;40;0;sphagnum_P1;Laihia;-1.3
187;kankaanpaa_sphagnum_P1_vol_0;-0.102954118;-0.142175958;-0.176229361;-0.208377592;-0.227782414;-0.23493295;40;0;sphagnum_P1;Kankaanpaa;-1.3
188;juva_sphagnum_P1_vol_0;-0.110427775;-0.144620686;-0.190371207;-0.224282998;-0.24246836;-0.25066603;40;0;sphagnum_P1;Juva;-1.3
189;lohja_sphagnum_P1_vol_0;-0.116785536;-0.168231676;-0.207216041;-0.245033721;-0.263187828;-0.270258116;40;0;sphagnum_P1;Lohja;-1.3
190;rovaniemi_sphagnum_P2_vol_0;-0.107198554;-0.134289761;-0.15697914;-0.182365566;-0.202568633;-0.208935222;40;0;sphagnum_P2;Rovaniemi;-1.3
191;ylitornio_sphagnum_P2_vol_0;-0.099558067;-0.124073808;-0.140647126;-0.161076797;-0.180144853;-0.185064226;40;0;sphagnum_P2;Ylitornio;-1.3
192;hyrynsalmi_sphagnum_P2_vol_0;-0.106984257;-0.130007738;-0.151699178;-0.174735126;-0.199958102;-0.211769945;40;0;sphagnum_P2;Hyrynsalmi;-1.3
193;siikajoki_sphagnum_P2_vol_0;-0.115435514;-0.138231016;-0.161305505;-0.185624046;-0.207932662;-0.224333141;40;0;sphagnum_P2;Siikajoki;-1.3
194;ilomantsi_sphagnum_P2_vol_0;-0.086564357;-0.11509359;-0.134375189;-0.151262727;-0.173313834;-0.187105981;40;0;sphagnum_P2;Ilomantsi;-1.3
195;viitasaari_sphagnum_P2_vol_0;-0.093277538;-0.115041204;-0.135316869;-0.154487954;-0.17012513;-0.173308649;40;0;sphagnum_P2;Viitasaari;-1.3
196;laihia_sphagnum_P2_vol_0;-0.107260923;-0.128501207;-0.153625011;-0.180990481;-0.20465958;-0.213662303;40;0;sphagnum_P2;Laihia;-1.3
197;kankaanpaa_sphagnum_P2_vol_0;-0.093224752;-0.111025926;-0.128737923;-0.157507944;-0.173814038;-0.180853239;40;0;sphagnum_P2;Kankaanpaa;-1.3
198;juva_sphagnum_P2_vol_0;-0.097067107;-0.120273836;-0.140479067;-0.165944753;-0.189755443;-0.198626012;40;0;sphagnum_P2;Juva;-1.3
199;lohja_sphagnum_P2_vol_0;-0.100221355;-0.122476992;-0.159559872;-0.188040052;-0.214858279;-0.225730207;40;0;sphagnum_P2;Lohja;-1.3
200;rovaniemi_other_P1_vol_45_sarka_30;-0.30980028;-0.436781703;-0.577228387;-0.67046759;-0.738906111;-0.781145892;30;45;other_P1;Rovaniemi;-0.363315907
201;rovaniemi_other_P1_vol_90_sarka_30;-0.376228677;-0.478527817;-0.607881095;-0.709747655;-0.779657486;-0.823006514;30;90;other_P1;Rovaniemi;-0.3
202;rovaniemi_other_P1_vol_130_sarka_30;-0.406878066;-0.512384715;-0.631998947;-0.734624073;-0.802908652;-0.847213782;30;130;other_P1;Rovaniemi;-0.3
203;rovaniemi_other_P1_vol_175_sarka_30;-0.418541084;-0.524832635;-0.6440779;-0.744896294;-0.81231541;-0.857009752;30;175;other_P1;Rovaniemi;-0.3
204;lohja_other_P1_vol_45_sarka_30;-0.350373416;-0.476786056;-0.627017245;-0.730607544;-0.784285061;-0.818346887;30;45;other_P1;Lohja;-0.3
205;lohja_other_P1_vol_90_sarka_30;-0.425038375;-0.545773388;-0.672720888;-0.774167684;-0.82564135;-0.862378996;30;90;other_P1;Lohja;-0.3
206;lohja_other_P1_vol_130_sarka_30;-0.47611103;-0.590371068;-0.707762307;-0.798157514;-0.852048524;-0.888989969;30;130;other_P1;Lohja;-0.3
207;lohja_other_P1_vol_175_sarka_30;-0.498131267;-0.609321475;-0.723923185;-0.808291441;-0.863636352;-0.900618238;30;175;other_P1;Lohja;-0.3
208;rovaniemi_other_P2_vol_45_sarka_30;-0.299510768;-0.386704456;-0.47648397;-0.560938615;-0.612588794;-0.666689418;30;45;other_P2;Rovaniemi;-0.415809374
209;rovaniemi_other_P2_vol_90_sarka_30;-0.364053393;-0.435912539;-0.533580688;-0.609086018;-0.669614443;-0.729339512;30;90;other_P2;Rovaniemi;-0.3
210;rovaniemi_other_P2_vol_130_sarka_30;-0.400289122;-0.466550172;-0.567739757;-0.642819947;-0.70652203;-0.768185465;30;130;other_P2;Rovaniemi;-0.3
211;rovaniemi_other_P2_vol_175_sarka_30;-0.412959305;-0.488468378;-0.584544149;-0.657567216;-0.721967093;-0.785110549;30;175;other_P2;Rovaniemi;-0.3
212;lohja_other_P2_vol_45_sarka_30;-0.347947972;-0.429464807;-0.536931453;-0.629346266;-0.695703153;-0.733504465;30;45;other_P2;Lohja;-0.305034612
213;lohja_other_P2_vol_90_sarka_30;-0.432484029;-0.515630728;-0.609094838;-0.690620133;-0.755550685;-0.790254793;30;90;other_P2;Lohja;-0.3
214;lohja_other_P2_vol_130_sarka_30;-0.48862493;-0.568413281;-0.656501779;-0.727383331;-0.789898965;-0.824806857;30;130;other_P2;Lohja;-0.3
215;lohja_other_P2_vol_175_sarka_30;-0.513644534;-0.592345149;-0.676362666;-0.742736681;-0.803955616;-0.839393573;30;175;other_P2;Lohja;-0.3
216;rovaniemi_other_P1_vol_45_sarka_50;-0.248438925;-0.326617319;-0.397450877;-0.439502713;-0.453038872;-0.459245267;50;45;other_P1;Rovaniemi;-0.566021478
217;rovaniemi_other_P1_vol_90_sarka_50;-0.314073926;-0.375654209;-0.449004881;-0.487087381;-0.502649039;-0.513757762;50;90;other_P1;Rovaniemi;-0.416680445
218;rovaniemi_other_P1_vol_130_sarka_50;-0.352921978;-0.410975472;-0.481950663;-0.530072103;-0.54659355;-0.559514759;50;130;other_P1;Rovaniemi;-0.3
219;rovaniemi_other_P1_vol_175_sarka_50;-0.365334729;-0.429945414;-0.49538707;-0.545326621;-0.563704644;-0.576552496;50;175;other_P1;Rovaniemi;-0.3
220;lohja_other_P1_vol_45_sarka_50;-0.298959709;-0.37101289;-0.453735125;-0.51060845;-0.532288862;-0.539757096;50;45;other_P1;Lohja;-0.441673942
221;lohja_other_P1_vol_90_sarka_50;-0.371165146;-0.440160408;-0.524953281;-0.570402069;-0.585607339;-0.593763409;50;90;other_P1;Lohja;-0.3
222;lohja_other_P1_vol_130_sarka_50;-0.431041454;-0.495228705;-0.566149718;-0.611249912;-0.629553693;-0.638473184;50;130;other_P1;Lohja;-0.3
223;lohja_other_P1_vol_175_sarka_50;-0.456963572;-0.518604071;-0.587257737;-0.626430239;-0.644581691;-0.653322102;50;175;other_P1;Lohja;-0.3
224;rovaniemi_other_P2_vol_45_sarka_50;-0.236252694;-0.27381358;-0.317446958;-0.342786375;-0.360794078;-0.37101922;50;45;other_P2;Rovaniemi;-0.980117103
225;rovaniemi_other_P2_vol_90_sarka_50;-0.304338427;-0.340049342;-0.377288507;-0.40569041;-0.424727027;-0.434011046;50;90;other_P2;Rovaniemi;-0.553441896
226;rovaniemi_other_P2_vol_130_sarka_50;-0.345599683;-0.377877944;-0.416482745;-0.453312835;-0.470709961;-0.480012704;50;130;other_P2;Rovaniemi;-0.327264895
227;rovaniemi_other_P2_vol_175_sarka_50;-0.35935008;-0.39308026;-0.443133485;-0.473023333;-0.489306056;-0.496321247;50;175;other_P2;Rovaniemi;-0.3
228;lohja_other_P2_vol_45_sarka_50;-0.296283523;-0.334931941;-0.370003945;-0.396642599;-0.415281914;-0.425672339;50;45;other_P2;Lohja;-0.585926422
229;lohja_other_P2_vol_90_sarka_50;-0.370682493;-0.413043901;-0.44998356;-0.477044368;-0.497097987;-0.508406991;50;90;other_P2;Lohja;-0.3
230;lohja_other_P2_vol_130_sarka_50;-0.440510523;-0.471067688;-0.508956672;-0.535256998;-0.552666218;-0.564075051;50;130;other_P2;Lohja;-0.3
231;lohja_other_P2_vol_175_sarka_50;-0.469610101;-0.502343893;-0.53463898;-0.558258694;-0.576104266;-0.588275531;50;175;other_P2;Lohja;-0.3
232;rovaniemi_other_P1_vol_0_sarka_30;-0.218316276;-0.33352637;-0.455454104;-0.550827425;-0.604728717;-0.641006801;30;0;other_P1;Rovaniemi;-0.527021957
233;lohja_other_P1_vol_0_sarka_30;-0.217354844;-0.339779606;-0.482348059;-0.587680113;-0.641396346;-0.671176611;30;0;other_P1;Lohja;-0.514337525
234;rovaniemi_other_P2_vol_0_sarka_30;-0.201896049;-0.258966306;-0.325500408;-0.395368768;-0.455408592;-0.489925423;30;0;other_P2;Rovaniemi;-0.77013072
235;lohja_other_P2_vol_0_sarka_30;-0.200383094;-0.271752066;-0.346742057;-0.422518696;-0.491614645;-0.530425048;30;0;other_P2;Lohja;-0.708598806
236;rovaniemi_other_P1_vol_0_sarka_50;-0.139913936;-0.181699922;-0.217525522;-0.248941318;-0.271815398;-0.278947154;50;0;other_P1;Rovaniemi;-1.3
237;lohja_other_P1_vol_0_sarka_50;-0.138770877;-0.191855697;-0.238480507;-0.271280336;-0.305407498;-0.317072929;50;0;other_P1;Lohja;-1.3
238;rovaniemi_other_P2_vol_0_sarka_50;-0.125498001;-0.146201743;-0.161502182;-0.173770708;-0.18225748;-0.185820589;50;0;other_P2;Rovaniemi;-1.3
239;lohja_other_P2_vol_0_sarka_50;-0.118235186;-0.148034779;-0.166453447;-0.184556025;-0.197363762;-0.203881398;50;0;other_P2;Lohja;-1.3
240;rovaniemi_other_shallow_P1_vol_45_clay;-0.23613798;-0.239316966;-0.244941833;-0.241733443;-0.239713028;-0.23795025;40;45;other_shallow_P1_clay;Rovaniemi;-0.3
241;rovaniemi_other_shallow_P1_vol_90_clay;-0.292542224;-0.288803486;-0.301211487;-0.310160744;-0.297963807;-0.30668202;40;90;other_shallow_P1_clay;Rovaniemi;-0.3
242;rovaniemi_other_shallow_P1_vol_130_clay;-0.329101582;-0.330155658;-0.34053062;-0.336136418;-0.335825336;-0.333806402;40;130;other_shallow_P1_clay;Rovaniemi;-0.3
243;rovaniemi_other_shallow_P1_vol_175_clay;-0.340868033;-0.34501319;-0.351459361;-0.346729551;-0.346436289;-0.34454441;40;175;other_shallow_P1_clay;Rovaniemi;-0.761709075
244;lohja_other_shallow_P1_vol_45_clay;-0.271793315;-0.267648349;-0.276819583;-0.270523836;-0.247477716;-0.269666002;40;45;other_shallow_P1_clay;Lohja;-1.3
245;lohja_other_shallow_P1_vol_90_clay;-0.344941171;-0.346976569;-0.358374177;-0.348944521;-0.325468837;-0.348919366;40;90;other_shallow_P1_clay;Lohja;-0.877613627
246;lohja_other_shallow_P1_vol_130_clay;-0.400169974;-0.405347013;-0.415412564;-0.399605534;-0.409982191;-0.407863533;40;130;other_shallow_P1_clay;Lohja;-1.3
247;lohja_other_shallow_P1_vol_175_clay;-0.42452211;-0.430254578;-0.440207537;-0.417351918;-0.418821464;-0.417245571;40;175;other_shallow_P1_clay;Lohja;-1.3
248;rovaniemi_other_shallow_P1_vol_45_sand;-0.366896004;-0.540609967;-0.733818152;-0.921618328;-1.10998197;-1.302133794;40;45;other_shallow_P1_sand;Rovaniemi;-0.3
249;rovaniemi_other_shallow_P1_vol_90_sand;-0.399804578;-0.567952784;-0.754652422;-0.931155374;-1.115957025;-1.306396308;40;90;other_shallow_P1_sand;Rovaniemi;-0.3
250;rovaniemi_other_shallow_P1_vol_130_sand;-0.424403498;-0.582641384;-0.771006995;-0.940866556;-1.119408987;-1.309143251;40;130;other_shallow_P1_sand;Rovaniemi;-0.3
251;rovaniemi_other_shallow_P1_vol_175_sand;-0.43157068;-0.588481425;-0.776279134;-0.944554058;-1.120879198;-1.31025336;40;175;other_shallow_P1_sand;Rovaniemi;-0.3
252;lohja_other_shallow_P1_vol_45_sand;-0.39039999;-0.566261067;-0.756556492;-0.932030573;-1.114977321;-1.30626417;40;45;other_shallow_P1_sand;Lohja;-0.3
253;lohja_other_shallow_P1_vol_90_sand;-0.43067355;-0.598921297;-0.781543616;-0.953764331;-1.12520969;-1.313780746;40;90;other_shallow_P1_sand;Lohja;-0.3
254;lohja_other_shallow_P1_vol_130_sand;-0.461077317;-0.622979575;-0.79869118;-0.965732938;-1.131798348;-1.318292411;40;130;other_shallow_P1_sand;Lohja;-0.3
255;lohja_other_shallow_P1_vol_175_sand;-0.476076504;-0.635066056;-0.807871473;-0.971554123;-1.134891262;-1.32030604;40;175;other_shallow_P1_sand;Lohja;-0.3
256;rovaniemi_other_shallow_P1_vol_0_clay;-0.140122483;-0.1432223;-0.147995488;-0.126267123;-0.118592746;-0.118507086;40;0;other_shallow_P1_clay;Rovaniemi;-1.3
257;lohja_other_shallow_P1_vol_0_clay;-0.136168877;-0.142873393;-0.149462886;-0.129554271;-0.127789963;-0.126604079;40;0;other_shallow_P1_clay;Lohja;-1.3
258;rovaniemi_other_shallow_P1_vol_0_sand;-0.308498415;-0.502635134;-0.701905224;-0.900179273;-1.097921263;-1.294180919;40;0;other_shallow_P1_sand;Rovaniemi;-0.342755008
259;lohja_other_shallow_P1_vol_0_sand;-0.311944181;-0.504555941;-0.703544908;-0.901097209;-1.098130507;-1.29417989;40;0;other_shallow_P1_sand;Lohja;-0.339515572
260;rovaniemi_sphagnum_P1_vol_45_sarka_30;-0.260434476;-0.362828467;-0.470558535;-0.542557823;-0.629020538;-0.676709221;30;45;sphagnum_P1;Rovaniemi;-0.47494293
261;rovaniemi_sphagnum_P1_vol_90_sarka_30;-0.323196246;-0.407348613;-0.508622365;-0.597062551;-0.683700523;-0.733934632;30;90;sphagnum_P1;Rovaniemi;-0.363702912
262;rovaniemi_sphagnum_P1_vol_130_sarka_30;-0.361350755;-0.441230997;-0.546905193;-0.629325304;-0.716160594;-0.768993313;30;130;sphagnum_P1;Rovaniemi;-0.3
263;rovaniemi_sphagnum_P1_vol_175_sarka_30;-0.373454649;-0.45681764;-0.560201412;-0.642547612;-0.730685397;-0.783044577;30;175;sphagnum_P1;Rovaniemi;-0.3
264;lohja_sphagnum_P1_vol_45_sarka_30;-0.310222891;-0.41176934;-0.528299259;-0.606091003;-0.665970667;-0.707162648;30;45;sphagnum_P1;Lohja;-0.378342688
265;lohja_sphagnum_P1_vol_90_sarka_30;-0.383517012;-0.471422929;-0.58405435;-0.662443515;-0.719069405;-0.759885361;30;90;sphagnum_P1;Lohja;-0.3
266;lohja_sphagnum_P1_vol_130_sarka_30;-0.439862873;-0.526695767;-0.61806425;-0.700232819;-0.748121181;-0.789875186;30;130;sphagnum_P1;Lohja;-0.3
267;lohja_sphagnum_P1_vol_175_sarka_30;-0.467204434;-0.546467221;-0.64369345;-0.714481367;-0.760248785;-0.802473463;30;175;sphagnum_P1;Lohja;-0.3
268;rovaniemi_sphagnum_P2_vol_45_sarka_30;-0.249516119;-0.326043691;-0.397008751;-0.474395784;-0.528738049;-0.584705163;30;45;sphagnum_P2;Rovaniemi;-0.567515786
269;rovaniemi_sphagnum_P2_vol_90_sarka_30;-0.315758393;-0.376743457;-0.457215363;-0.528223135;-0.598872538;-0.664458895;30;90;sphagnum_P2;Rovaniemi;-0.41229506
270;rovaniemi_sphagnum_P2_vol_130_sarka_30;-0.355748847;-0.412634883;-0.497209948;-0.573575336;-0.64326209;-0.708946928;30;130;sphagnum_P2;Rovaniemi;-0.3
271;rovaniemi_sphagnum_P2_vol_175_sarka_30;-0.36912935;-0.426786892;-0.514306915;-0.589947522;-0.661465018;-0.726684864;30;175;sphagnum_P2;Rovaniemi;-0.3
272;lohja_sphagnum_P2_vol_45_sarka_30;-0.309314162;-0.37124283;-0.456361535;-0.536021029;-0.611013339;-0.645899985;30;45;sphagnum_P2;Lohja;-0.431395812
273;lohja_sphagnum_P2_vol_90_sarka_30;-0.384936157;-0.449895785;-0.532934117;-0.609360795;-0.667728703;-0.713266432;30;90;sphagnum_P2;Lohja;-0.3
274;lohja_sphagnum_P2_vol_130_sarka_30;-0.451215437;-0.508967789;-0.585622434;-0.64894062;-0.713461291;-0.752501274;30;130;sphagnum_P2;Lohja;-0.3
275;lohja_sphagnum_P2_vol_175_sarka_30;-0.481125789;-0.534338597;-0.609134013;-0.66940217;-0.729879961;-0.768187151;30;175;sphagnum_P2;Lohja;-0.3
276;rovaniemi_sphagnum_P1_vol_45_sarka_50;-0.190243211;-0.22913565;-0.261704434;-0.298252065;-0.317939757;-0.326895224;50;45;sphagnum_P1;Rovaniemi;-1.3
277;rovaniemi_sphagnum_P1_vol_90_sarka_50;-0.258552131;-0.313000074;-0.35386972;-0.385592081;-0.404278499;-0.410594485;50;90;sphagnum_P1;Rovaniemi;-0.68106311
278;rovaniemi_sphagnum_P1_vol_130_sarka_50;-0.315518175;-0.350736626;-0.395682305;-0.424163093;-0.4363192;-0.442306965;50;130;sphagnum_P1;Rovaniemi;-0.495816818
279;rovaniemi_sphagnum_P1_vol_175_sarka_50;-0.328264449;-0.367006238;-0.414262528;-0.437947979;-0.449903807;-0.455819718;50;175;sphagnum_P1;Rovaniemi;-0.412207265
280;lohja_sphagnum_P1_vol_45_sarka_50;-0.233741204;-0.277473021;-0.333686907;-0.368337035;-0.391630824;-0.403110428;50;45;sphagnum_P1;Lohja;-0.794158919
281;lohja_sphagnum_P1_vol_90_sarka_50;-0.314444854;-0.359993741;-0.413446192;-0.447607385;-0.46854763;-0.479917454;50;90;sphagnum_P1;Lohja;-0.456118616
282;lohja_sphagnum_P1_vol_130_sarka_50;-0.382990932;-0.421539658;-0.465374568;-0.49556558;-0.512828117;-0.521404334;50;130;sphagnum_P1;Lohja;-0.3
283;lohja_sphagnum_P1_vol_175_sarka_50;-0.412106358;-0.445219387;-0.487243332;-0.517147926;-0.534562465;-0.543104268;50;175;sphagnum_P1;Lohja;-0.3
284;rovaniemi_sphagnum_P2_vol_45_sarka_50;-0.182584375;-0.199902087;-0.215996424;-0.234233223;-0.256097749;-0.265715178;50;45;sphagnum_P2;Rovaniemi;-1.3
285;rovaniemi_sphagnum_P2_vol_90_sarka_50;-0.236610909;-0.270546921;-0.315828237;-0.338603956;-0.34881492;-0.357500953;50;90;sphagnum_P2;Rovaniemi;-1.127287025
286;rovaniemi_sphagnum_P2_vol_130_sarka_50;-0.307110178;-0.331023733;-0.357062509;-0.383500965;-0.39853851;-0.40550446;50;130;sphagnum_P2;Rovaniemi;-0.645753909
287;rovaniemi_sphagnum_P2_vol_175_sarka_50;-0.320260469;-0.34548825;-0.378448533;-0.405404952;-0.427374469;-0.43560291;50;175;sphagnum_P2;Rovaniemi;-0.527376889
288;lohja_sphagnum_P2_vol_45_sarka_50;-0.232059664;-0.248435357;-0.272649853;-0.287258386;-0.297311812;-0.305612602;50;45;sphagnum_P2;Lohja;-1.3
289;lohja_sphagnum_P2_vol_90_sarka_50;-0.299143136;-0.337950386;-0.366829668;-0.390931021;-0.41330614;-0.423881232;50;90;sphagnum_P2;Lohja;-0.583448155
290;lohja_sphagnum_P2_vol_130_sarka_50;-0.36655875;-0.417255529;-0.443353359;-0.458276366;-0.464584552;-0.475893939;50;130;sphagnum_P2;Lohja;-0.3
291;lohja_sphagnum_P2_vol_175_sarka_50;-0.427864833;-0.448356361;-0.471805366;-0.49029287;-0.504040044;-0.509749593;50;175;sphagnum_P2;Lohja;-0.3
292;rovaniemi_sphagnum_P1_vol_0_sarka_30;-0.160753314;-0.228360822;-0.305572135;-0.383469304;-0.444769777;-0.483373737;30;0;sphagnum_P1;Rovaniemi;-0.814067984
293;lohja_sphagnum_P1_vol_0_sarka_30;-0.165512324;-0.24129459;-0.334780141;-0.431602431;-0.496157078;-0.524864092;30;0;sphagnum_P1;Lohja;-0.73143875
294;rovaniemi_sphagnum_P2_vol_0_sarka_30;-0.144873948;-0.186257216;-0.230750581;-0.276570174;-0.339308121;-0.371597752;30;0;sphagnum_P2;Rovaniemi;-1.166224845
295;lohja_sphagnum_P2_vol_0_sarka_30;-0.140014545;-0.193741931;-0.243451403;-0.30193539;-0.351483528;-0.396062555;30;0;sphagnum_P2;Lohja;-1.094011771
296;rovaniemi_sphagnum_P1_vol_0_sarka_50;-0.081813846;-0.099348748;-0.122594974;-0.148335778;-0.158103535;-0.162019093;50;0;sphagnum_P1;Rovaniemi;-1.3
297;lohja_sphagnum_P1_vol_0_sarka_50;-0.082893888;-0.105158255;-0.127284099;-0.1512044;-0.162712225;-0.169479558;50;0;sphagnum_P1;Lohja;-1.3
298;rovaniemi_sphagnum_P2_vol_0_sarka_50;-0.075432454;-0.085554646;-0.094559299;-0.104071901;-0.113799246;-0.116702845;50;0;sphagnum_P2;Rovaniemi;-1.3
299;lohja_sphagnum_P2_vol_0_sarka_50;-0.076575468;-0.087402013;-0.099349125;-0.113623186;-0.124143212;-0.129485693;50;0;sphagnum_P2;Lohja;-1.3
300;rovaniemi_other_shallow_P1_vol_45_clay_sarka_30;-0.2581281;-0.274628131;-0.287124028;-0.285921274;-0.281742867;-0.297111051;30;45;other_shallow_P1_clay;Rovaniemi;-1.3
301;rovaniemi_other_shallow_P1_vol_90_clay_sarka_30;-0.32210635;-0.333858182;-0.35448112;-0.355266685;-0.345340014;-0.367795452;30;90;other_shallow_P1_clay;Rovaniemi;-0.896086557
302;rovaniemi_other_shallow_P1_vol_130_clay_sarka_30;-0.356499499;-0.367857874;-0.387181268;-0.380243506;-0.389050837;-0.392612825;30;130;other_shallow_P1_clay;Rovaniemi;-0.3
303;rovaniemi_other_shallow_P1_vol_175_clay_sarka_30;-0.366137171;-0.376815327;-0.396690093;-0.392697088;-0.392910522;-0.402936018;30;175;other_shallow_P1_clay;Rovaniemi;-0.3
304;lohja_other_shallow_P1_vol_45_clay_sarka_30;-0.300193634;-0.307483271;-0.334311148;-0.336505622;-0.333552119;-0.330276038;30;45;other_shallow_P1_clay;Lohja;-1.3
305;lohja_other_shallow_P1_vol_90_clay_sarka_30;-0.374232078;-0.386483192;-0.400160944;-0.405641091;-0.413549105;-0.415395048;30;90;other_shallow_P1_clay;Lohja;-0.3
306;lohja_other_shallow_P1_vol_130_clay_sarka_30;-0.423622667;-0.434779843;-0.451942424;-0.453403544;-0.45790639;-0.463468033;30;130;other_shallow_P1_clay;Lohja;-0.3
307;lohja_other_shallow_P1_vol_175_clay_sarka_30;-0.445931399;-0.455094423;-0.477425143;-0.465776641;-0.464974497;-0.475653066;30;175;other_shallow_P1_clay;Lohja;-0.3
308;rovaniemi_other_shallow_P1_vol_45_sand_sarka_30;-0.367107634;-0.541172568;-0.7356873;-0.92393043;-1.112125341;-1.306077904;30;45;other_shallow_P1_sand;Rovaniemi;-0.3
309;rovaniemi_other_shallow_P1_vol_90_sand_sarka_30;-0.400382636;-0.568765587;-0.755477274;-0.933402289;-1.119116267;-1.310574068;30;90;other_shallow_P1_sand;Rovaniemi;-0.3
310;rovaniemi_other_shallow_P1_vol_130_sand_sarka_30;-0.423703813;-0.583675294;-0.77200723;-0.94153053;-1.122731438;-1.313453559;30;130;other_shallow_P1_sand;Rovaniemi;-0.3
311;rovaniemi_other_shallow_P1_vol_175_sand_sarka_30;-0.43081738;-0.589550942;-0.777411845;-0.9458793;-1.124235731;-1.314618043;30;175;other_shallow_P1_sand;Rovaniemi;-0.3
312;lohja_other_shallow_P1_vol_45_sand_sarka_30;-0.392283409;-0.567377212;-0.758117392;-0.933689319;-1.117053726;-1.308946307;30;45;other_shallow_P1_sand;Lohja;-0.3
313;lohja_other_shallow_P1_vol_90_sand_sarka_30;-0.430174868;-0.599783866;-0.782674841;-0.955224821;-1.127243103;-1.317231165;30;90;other_shallow_P1_sand;Lohja;-0.3
